UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc_drg-131234-004275,August,25 to 34,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004291,August,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,Sole/primary carer for dependent relatives,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004294,August,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 6 months to less than 12,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004254,August,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Other Class A,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Possession of drug in school/licensed premises,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004272,August,18 to 24,Male,Possession with intent to supply,Immediate custody,4 Years,None,Cocaine,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,Presence of weapon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004264,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",20%,Yes
sc_drg-131234-004257,August,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004256,August,45 to 54,Female,Possession with intent to supply,SSO,-,None,Other Class B,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004255,August,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,Presence of weapon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004283,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 3 months and up to 6 months,4 to 9,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,Failure to comply with current court orders,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",25%,No
sc_drg-131234-004274,July,18 to 24,Female,Conspiracy to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004265,August,25 to 34,Male,Bringing in/taking out controlled drug,Immediate custody,Over 4 years and up to 5 years,Not answered,Cocaine,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,33%,Yes
sc_drg-131234-004303,August,25 to 34,Male,Bringing in/taking out controlled drug,Immediate custody,Over 4 years and up to 5 years,Not answered,Cocaine,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,33%,Yes
sc_drg-131234-014946,August,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,Failure to comply with current court orders,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-014981,August,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-014962,August,25 to 34,Male,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-014944,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 6 months to less than 12,4 to 9,Class C,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,Level of profit element,-,Location of premises,-,-,-,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-131234-014951,August,25 to 34,Male,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,Offender’s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-014950,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,10 or more,Other Class A,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No
sc_drg-131234-014943,August,25 to 34,Female,Other drugs offences,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,Sole/primary carer for dependent relatives,-,-,-,No,After the PCMH but before the day of trial,20%,Not Answered
sc_drg-131234-014949,August,Over 54,Male,Permitting premises to be used,Immediate custody,Over 18 months and up to 3 years,4 to 9,Cocaine,Category 1 - most serious,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,"Presence of others, especially children and/or non-users",-,-,-,-,Length of time premises used,-,-,-,-,Volume of activity permitted,Established evidence of community impact,-,-,-,-,-,-,-,Offender’s vulnerability exploited,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-014942,August,25 to 34,Male,Production/being concerned in production/cultivation,CO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-014961,August,35 to 44,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,10 or more,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"On, or after, the day of trial",10%,No
sc_drg-131234-014958,August,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,Offender’s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-014957,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,10 or more,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-014960,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",20%,Yes
sc_drg-131234-014938,August,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-014983,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,Not Answered,Not Answered,Not Answered
sc_drg-131234-014945,August,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 5 years and up to 10 years,None,Heroin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Asked,Not Asked,Not Asked
sc_drg-131234-004341,August,18 to 24,Female,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004373,August,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004356,August,35 to 44,Female,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004372,August,45 to 54,Female,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-004546,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,Serious medical conditions,-,-,Sole/primary carer for dependent relatives,-,Offender using cannabis to help with diagnosed medical condition,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004541,August,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,"Presence of others, especially children and/or non-users",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,Serious medical conditions,-,-,-,-,-,-,Yes,After the PCMH but before the day of trial,25%,No
sc_drg-131234-004519,August,18 to 24,Male,Possession with intent to supply,CO,-,None,Other Class B,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004515,August,25 to 34,Male,Possession,Discharge,-,None,Cannabis or Cannabis resin,Not Answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,Mental disorder/learning disability,-,-,-,-,Not Answered,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-131234-004528,August,25 to 34,Male,Possession with intent to supply,SSO,-,None,Not Answered,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-004511,August,45 to 54,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 years and less than 4 years,None,Cannabis or Cannabis resin,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,Serious medical conditions,-,-,-,-,-,-,No,After the PCMH but before the day of trial,25%,No
sc_drg-131234-004532,August,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,4 to 9,Cocaine,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004513,August,45 to 54,Male,Conspiracy to supply,Immediate custody,Over 18 months and up to 3 years,Not answered,Cocaine,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,Serious medical conditions,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004525,August,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Cocaine,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004499,August,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,Not answered,Not Answered,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004497,August,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,None,Other Class B,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,25%,No
sc_drg-131234-004496,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Not Answered,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No
sc_drg-131234-004465,August,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Asked,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004495,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Not Answered,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender using cannabis to help with diagnosed medical condition,-,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-004638,August,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cocaine,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,Offender’s vulnerability exploited,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004637,August,25 to 34,Male,Possession with intent to supply,SSO,-,None,Cocaine,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,Exposure of others to more than usual danger,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",Not Answered,No
