UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc-drg-141234-011961,June,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",25%,No
sc-drg-141234-011962,May,35 to 44,Male,Possession,CO,-,None,Cocaine,1,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,After the PCMH but before the day of trial,33%,Yes
sc-drg-141234-011963,June,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 4 years and up to 5 years,10 or more,Heroin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,Not Asked,-,Not Asked
sc-drg-141234-011964,March,18 to 24,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,Offender's vulnerability exploited,Remorse,-,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011965,April,Over 54,Male,Possession,Immediate custody,Up to 3 months,1 to 3,Heroin,1,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,Low purity,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011966,April,25 to 34,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011967,April,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,10%,No
sc-drg-141234-011968,April,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,-,Not Asked
sc-drg-141234-011969,April,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011970,May,Over 54,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,1 to 3,Other Class B,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011971,April,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011972,June,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 5 years and up to 10 years,1 to 3,Heroin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",20%,Yes
sc-drg-141234-011973,December,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 months and up to 6 months,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011974,July,35 to 44,Male,Possession with intent to supply,SSO,-,1 to 3,Other Class B,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,Isolated incident,Low purity,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",25%,Yes
sc-drg-141234-011975,February,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 4 years and up to 5 years,1 to 3,Cocaine,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,Offence committed on bail,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011976,February,45 to 54,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Answered,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No
sc-drg-141234-011977,February,45 to 54,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,4 to 9,Cannabis or Cannabis resin,Not Answered,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,Location of premises,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",25%,No
sc-drg-141234-011978,March,25 to 34,Male,Possession with intent to supply,SSO,-,None,Other Class B,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011979,February,35 to 44,Female,Bringing in/taking out controlled drug,SSO,-,None,Class C,Not Answered,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011980,March,35 to 44,Male,Bringing in/taking out controlled drug,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011981,February,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,12 months,Not answered,Not Answered,Not Answered,Lesser role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Not Answered
sc-drg-141234-011982,March,25 to 34,Male,Possession with intent to supply,SSO,-,4 to 9,Cannabis or Cannabis resin,Not Answered,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,Isolated incident,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011983,February,25 to 34,Female,Possession with intent to supply,SSO,-,None,Other Class B,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,33%,Yes
sc-drg-141234-011984,February,25 to 34,Female,Possession,Fine,-,None,Cannabis or Cannabis resin,Not answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011985,February,45 to 54,Male,Possession with intent to supply,Immediate custody,Over 5 years and up to 10 years,4 to 9,Cocaine,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",20%,No
sc-drg-141234-011986,March,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 3 years and less than 4 years,10 or more,Heroin,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",25%,Yes
sc-drg-141234-011987,March,35 to 44,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011988,March,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 4 years and up to 5 years,None,Cocaine,Not Answered,Significant role,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No
sc-drg-141234-011989,July,Over 54,Male,Permitting premises to be used,SSO,-,None,Cannabis or Cannabis resin,1,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender's vulnerability exploited,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011990,March,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011991,March,35 to 44,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",28%,No
sc-drg-141234-011992,March,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011993,March,45 to 54,Female,Conspiracy to supply,SSO,-,1 to 3,Not Answered,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",-,Yes
sc-drg-141234-011994,March,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011995,October,45 to 54,Male,Possession,Fine,-,None,Heroin,Not answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011996,May,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Answered,Lesser role,1,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011997,July,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011998,July,35 to 44,Male,Supplying,Immediate custody,Over 3 months and up to 6 months,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-011999,July,18 to 24,Female,Supplying,CO,-,None,Cannabis or Cannabis resin,Not Answered,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",-,No
sc-drg-141234-012000,March,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 4 years and up to 5 years,4 to 9,Heroin,Not Answered,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012001,April,Over 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,-,-,-,Serious medical conditions,-,-,-,-,Offender using cannabis to help with diagnosed medical condition,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012002,March,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Answered,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012003,January,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,10 or more,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,Failure to comply with current court orders,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,Level of profit element,Premises adapted to facilitate drug activity,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012004,January,35 to 44,Male,Production/being concerned in production/cultivation,CO,-,1 to 3,Cannabis or Cannabis resin,Not Answered,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"On, or after, the day of trial",10%,Yes
sc-drg-141234-012005,January,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012006,January,25 to 34,Male,Bringing in/taking out controlled drug,SSO,-,1 to 3,Class C,Not Answered,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,Offender's vulnerability exploited,-,-,-,-,Age/lack of maturity affecting responsibility,Mental disorder/learning disability,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012007,January,18 to 24,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,Nature of likely supply,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012008,January,18 to 24,Male,Supplying,SSO,-,1 to 3,Class C,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,Mental disorder/learning disability,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012009,January,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,-,-,-,Offender using cannabis to help with diagnosed medical condition,-,Not Answered,Not Answered,25%,Yes
sc-drg-141234-012010,January,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",-,Not Answered
sc-drg-141234-012011,January,18 to 24,Male,Possession,CO,-,10 or more,Cannabis or Cannabis resin,Not answered,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,-,Not Answered
sc-drg-141234-012012,May,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,1 to 3,Cocaine,Not Answered,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012013,May,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Cocaine,Not Answered,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,Volume of activity permitted,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-012014,May,35 to 44,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,1 to 3,Cocaine,Not Answered,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,Failure to comply with current court orders,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,Location of premises,-,-,Nature of likely supply,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
